8,4,7,8,8,8,0
4.75,4,8,8,8,8,0
4.25,4,8,8,8,8,0
5.25,4,8,8,8,8,0
4.25,4,8,8,8,8,0
4.5,4,8,8,8,8,0
3.5,4,8,8,8,8,0
4,4,8,8,8,8,0
4,4,8,8,3,8,0
0,6.75,8,8,8,0,0
4,4.25,8,8,8,0,0
4,8,8,8,8,0,0
4,4,8,8,8,0,0
4,4,8,8,8,0,0
0,4,8,8,8,0,0
4,4,8,8,8,0,0
4,4,8,8,8,0,0
4,4,8,8,8,0,0
4,4,8,8,4,0,0
4,4,8,8,8,0,0
4,5.75,8,8,8,0,0
4,4.25,8,8,8,0,0
4,4,8,8,8,0,0
4,4,8,8,8,0,0
4,7,8,8,8,0,0
4,8,8,8,8,0,0
